Zeit,Kanal E,Kanal F,Kanal G,Kanal H
20.04625005,5.068062,1.672415,0.08881699,1.800146
20.04691673,5.068367,1.672415,0.08881699,1.800146
20.0475834,5.068367,1.672262,0.08881699,1.800452
20.04825008,5.068367,1.672262,0.08881699,1.800452
20.04891675,5.068367,1.672262,0.08866438,1.800452
20.04958343,5.068367,1.67211,0.08866438,1.800452
20.0502501,5.068673,1.67211,0.08851178,1.800452
20.05091678,5.068673,1.672262,0.08866438,1.800757
20.05158345,5.068978,1.672415,0.08866438,1.801062
20.05225013,5.069283,1.672415,0.08881699,1.801367
20.0529168,5.069283,1.672567,0.0889696,1.801367
20.05358348,5.069589,1.672567,0.0889696,1.801673
20.05425015,5.069589,1.67272,0.0889696,1.801978
20.05491683,5.069589,1.67272,0.08912221,1.801978
20.0555835,5.069589,1.67272,0.08912221,1.802283
20.05625018,5.069894,1.67272,0.08912221,1.802283
20.05691685,5.069894,1.67272,0.08912221,1.802283
20.05758353,5.069894,1.67272,0.08912221,1.802588
20.0582502,5.070199,1.672873,0.08942742,1.802893
20.05891688,5.070504,1.673178,0.08958003,1.803199
20.05958355,5.070504,1.673178,0.08973263,1.803504
20.06025023,5.070504,1.67333,0.08973263,1.803809
20.0609169,5.070809,1.67333,0.08988523,1.803809
20.06158358,5.070809,1.673483,0.08988523,1.804114
20.06225025,5.070809,1.673483,0.08988523,1.80442
20.06291693,5.070809,1.673483,0.09003785,1.80442
20.0635836,5.070809,1.673483,0.09003785,1.804725
20.06425028,5.070809,1.673636,0.09003785,1.804725
20.06491695,5.071115,1.673788,0.09019046,1.80503
20.06558363,5.071115,1.673941,0.09034306,1.805335
20.0662503,5.07142,1.674093,0.09049566,1.80564
20.06691698,5.07142,1.674093,0.09064827,1.80564
20.06758365,5.07142,1.674093,0.09064827,1.80564
20.06825033,5.07142,1.674093,0.09064827,1.805946
20.068917,5.07142,1.674093,0.09064827,1.805946
20.06958368,5.07142,1.674093,0.09064827,1.805946
20.07025035,5.07142,1.674093,0.09064827,1.805946
20.07091703,5.071725,1.674093,0.09064827,1.805946
20.0715837,5.071725,1.674246,0.09080088,1.805946
20.07225038,5.071725,1.674399,0.09080088,1.806251
20.07291705,5.07203,1.674551,0.09095348,1.806251
20.07358373,5.07203,1.674551,0.09095348,1.806251
20.0742504,5.07203,1.674551,0.09095348,1.806251
20.07491708,5.072335,1.674551,0.09095348,1.806251
20.07558375,5.072335,1.674551,0.09095348,1.806251
20.07625043,5.072335,1.674399,0.09095348,1.806251
20.0769171,5.072335,1.674399,0.09080088,1.805946
20.07758378,5.072335,1.674399,0.09080088,1.806251
20.07825045,5.072335,1.674399,0.09080088,1.805946
20.07891713,5.07264,1.674551,0.09095348,1.805946
20.0795838,5.072946,1.674704,0.09095348,1.805946
20.08025048,5.072946,1.674551,0.09095348,1.805946
20.08091715,5.072946,1.674551,0.09095348,1.805946
20.08158383,5.072946,1.674551,0.09095348,1.805946
20.0822505,5.072946,1.674551,0.09095348,1.80564
20.08291718,5.072946,1.674551,0.09095348,1.80564
20.08358385,5.072946,1.674551,0.09080088,1.805335
20.08425053,5.072946,1.674399,0.09080088,1.805335
20.0849172,5.072946,1.674399,0.09080088,1.805335
20.08558388,5.072946,1.674551,0.09080088,1.805335
20.08625055,5.073251,1.674704,0.09095348,1.805335
20.08691723,5.073251,1.674704,0.09095348,1.805335
20.0875839,5.073251,1.674704,0.09095348,1.805335
20.08825058,5.073251,1.674551,0.09080088,1.805335
20.08891725,5.072946,1.674551,0.09080088,1.80503
20.08958393,5.072946,1.674551,0.09080088,1.80503
20.0902506,5.072946,1.674399,0.09064827,1.80503
20.09091728,5.07264,1.674399,0.09049566,1.80503
20.09158395,5.07264,1.674399,0.09049566,1.80503
20.09225063,5.07264,1.674399,0.09049566,1.80503
20.0929173,5.07264,1.674399,0.09064827,1.80503
20.09358398,5.072335,1.674399,0.09049566,1.80503
20.09425065,5.072335,1.674399,0.09049566,1.80503
