Zeit,Kanal A,Kanal B,Kanal C,Kanal D
17.67822052,14.17898,14.18691,0.1797705,0.08967159
17.6788872,14.17898,14.18752,0.1798315,0.08967159
17.67955387,14.17898,14.18752,0.1798926,0.08967159
17.68022055,14.17898,14.18752,0.1800146,0.08973263
17.68088722,14.17898,14.18752,0.1801978,0.08985472
17.6815539,14.17898,14.18752,0.1803809,0.08991576
17.68222057,14.17898,14.18752,0.180503,0.08991576
17.68288725,14.17959,14.18752,0.1806861,0.09003785
17.68355392,14.17898,14.18752,0.1808082,0.09009889
17.6842206,14.17898,14.18752,0.1809913,0.09009889
17.68488727,14.17898,14.18691,0.1810524,0.09009889
17.68555395,14.17837,14.16799,0.1811745,0.09003785
17.68622062,14.17776,14.14785,0.1812355,0.0899768
17.6868873,14.17776,14.12587,0.1813576,0.08991576
17.68755397,14.17715,14.10145,0.1814797,0.08991576
17.68822065,14.17653,14.07337,0.1816018,0.08991576
17.68888732,14.17653,14.0575,0.1817849,0.08991576
17.689554,14.17592,14.03858,0.181907,0.08985472
17.69022067,14.17592,14.01538,0.1820901,0.08985472
17.69088735,14.17531,13.9873,0.1822732,0.08985472
17.69155402,14.1747,13.95434,0.1825784,0.08991576
17.6922207,14.1747,13.91649,0.1828226,0.0899768
17.69288737,14.17409,13.87315,0.1831278,0.09003785
17.69355405,14.17348,13.82554,0.183433,0.09015993
17.69422072,14.17226,13.77304,0.1837382,0.09022097
17.6948874,14.17165,13.71566,0.1839824,0.09022097
17.69555407,14.17043,13.65462,0.1842876,0.09028202
17.69622075,14.16982,13.58992,0.1845318,0.09028202
17.69688742,14.1686,13.52155,0.184776,0.09028202
17.6975541,14.16738,13.45013,0.1850201,0.09028202
17.69822077,14.16616,13.37627,0.1852643,0.09028202
17.69888745,14.16494,13.30057,0.1855695,0.09034306
17.69955412,14.16372,13.22366,0.1858747,0.0904041
17.7002208,14.16188,13.14552,0.18618,0.09046514
17.70088747,14.16066,13.06739,0.1864852,0.09046514
17.70155415,14.15944,12.98987,0.1867293,0.09052619
17.70222082,14.15761,12.91356,0.1871566,0.09064827
17.7028875,14.15639,12.83909,0.1875229,0.0908314
17.70355417,14.15456,12.76706,0.1878891,0.09095348
17.70422085,14.15334,12.69747,0.1882554,0.09107557
17.70488752,14.15151,12.63216,0.1886217,0.09119765
17.7055542,14.15029,12.5705,0.1889269,0.09131974
17.70622087,14.14846,12.51312,0.1892321,0.09138078
17.70688755,14.14662,12.46124,0.1894763,0.09138078
17.70755422,14.14479,12.41485,0.1896594,0.09144183
17.7082209,14.14296,12.37456,0.1898425,0.09144183
17.70888757,14.14113,12.34098,0.1900867,0.09150287
17.70955425,14.13991,12.31413,0.1903308,0.09156391
17.71022092,14.13808,12.29398,0.190575,0.091686
17.7108876,14.13625,12.28116,0.1907581,0.091686
17.71155427,14.13503,12.27567,0.1909413,0.09174704
17.71222095,14.13381,12.2775,0.1911244,0.09180808
17.71288762,14.13258,12.28666,0.1913686,0.09199121
17.7135543,14.13136,12.30314,0.1916128,0.09211329
17.71422097,14.13075,12.32633,0.1917959,0.09223538
17.71488765,14.12953,12.35685,0.191979,0.09235746
17.71555432,14.12892,12.39348,0.1921011,0.09247955
17.716221,14.12831,12.43682,0.1922232,0.09254059
17.71688767,14.1277,12.48504,0.1922842,0.09266268
17.71755435,14.12709,12.53937,0.1922842,0.09266268
17.71822102,14.12709,12.59858,0.1922842,0.09260163
17.7188877,14.12648,12.66207,0.1922842,0.09266268
17.71955437,14.12709,12.72921,0.1922842,0.09266268
17.72022105,14.12709,12.80002,0.1923453,0.09278476
17.72088772,14.1277,12.87328,0.1923453,0.09278476
17.7215544,14.12831,12.94836,0.1922842,0.09278476
17.72222107,14.12892,13.02527,0.1921621,0.09272372
17.72288775,14.12953,13.1028,0.1921621,0.09278476
17.72355442,14.13075,13.18032,0.1921011,0.09278476
17.7242211,14.13197,13.25723,0.1921011,0.09290685
17.72488777,14.13319,13.33293,0.1921621,0.09296789
17.72555445,14.13442,13.4074,0.1921621,0.09308998
17.72622112,14.13625,13.47943,0.1921011,0.09315102
17.7268878,14.13747,13.54841,0.19204,0.09315102
17.72755447,14.1393,13.61433,0.191918,0.09308998
17.72822115,14.14052,13.67721,0.1917959,0.09302893
17.72888782,14.14235,13.7352,0.1916738,0.09302893
17.7295545,14.14418,13.78953,0.1915517,0.09296789
17.73022117,14.14601,13.83897,0.1914907,0.09296789
17.73088785,14.14785,13.88414,0.1913686,0.09290685
17.73155452,14.14907,13.92382,0.1913075,0.09290685
17.7322212,14.1509,13.95922,0.1911854,0.09278476
17.73288787,14.15273,13.98913,0.1910634,0.09278476
17.73355455,14.15456,14.01416,0.1910023,0.09272372
17.73422122,14.15639,14.03431,0.1908802,0.09266268
17.7348879,14.15761,14.04957,0.1908192,0.09260163
17.73555457,14.15944,14.07948,0.1907581,0.09254059
17.73622125,14.16127,14.10573,0.1907581,0.09254059
17.73688792,14.16311,14.12892,0.1906971,0.09254059
17.7375546,14.16433,14.15029,0.1906971,0.09254059
17.73822127,14.16555,14.17043,0.1906971,0.09254059
17.73888795,14.16677,14.17409,0.1906361,0.09241851
17.73955462,14.16799,14.1747,0.190514,0.09229642
17.7402213,14.1686,14.17592,0.1904529,0.09217434
17.74088797,14.16982,14.17715,0.1904529,0.09211329
17.74155465,14.17104,14.17776,0.1904529,0.09205225
17.74222132,14.17165,14.17837,0.1903919,0.09199121
17.742888,14.17226,14.17898,0.1903919,0.09193017
17.74355467,14.17287,14.17959,0.1904529,0.09186912
17.74422135,14.17348,14.1802,0.1904529,0.09180808
17.74488802,14.17409,14.1802,0.190514,0.09180808
17.7455547,14.1747,14.18081,0.190575,0.09180808
17.74622137,14.17531,14.18142,0.1906971,0.09180808
17.74688805,14.17592,14.18142,0.1908192,0.09186912
17.74755472,14.17592,14.18203,0.1910023,0.09199121
17.7482214,14.17653,14.18203,0.1911854,0.09205225
17.74888807,14.17653,14.18264,0.1913686,0.09211329
17.74955475,14.17653,14.18264,0.1914907,0.09211329
17.75022142,14.17653,14.18264,0.1915517,0.09211329
17.7508881,14.17715,14.18264,0.1917348,0.09217434
17.75155477,14.17715,14.18264,0.191918,0.09223538
17.75222144,14.17715,14.18264,0.19204,0.09223538
17.75288812,14.17715,14.18264,0.1921621,0.09223538
17.75355479,14.17653,14.18203,0.1922842,0.09229642
17.75422147,14.17653,14.18203,0.1925284,0.09235746
17.75488814,14.17653,14.18203,0.1927115,0.09241851
17.75555482,14.17653,14.18203,0.1929557,0.09254059
17.75622149,14.17653,14.18203,0.1932609,0.09266268
17.75688817,14.17653,14.18203,0.1935661,0.09278476
17.75755484,14.17653,14.18203,0.1938713,0.09296789
17.75822152,14.17653,14.18203,0.1941765,0.09308998
17.75888819,14.17653,14.18203,0.1944817,0.09321206
17.75955487,14.17653,14.18203,0.194787,0.09333415
17.76022154,14.17653,14.18142,0.1950922,0.09339519
17.76088822,14.17653,14.18142,0.1953363,0.09345623
17.76155489,14.17592,14.18142,0.1955805,0.09345623
17.76222157,14.17592,14.18142,0.1958247,0.09345623
17.76288824,14.17592,14.18081,0.1960689,0.09345623
17.76355492,14.17531,14.18081,0.196313,0.09339519
17.76422159,14.17531,14.18081,0.1966182,0.09339519
17.76488827,14.17531,14.1802,0.1969234,0.09339519
17.76555494,14.17531,14.1802,0.1972897,0.09339519
17.76622162,14.1747,14.1802,0.1975949,0.09333415
17.76688829,14.1747,14.1802,0.1979001,0.0932731
17.76755497,14.1747,14.1802,0.1983274,0.0932731
17.76822164,14.1747,14.1802,0.1987547,0.0932731
17.76888832,14.1747,14.1802,0.199182,0.0932731
17.76955499,14.1747,14.1802,0.1996093,0.09321206
17.77022167,14.1747,14.1802,0.2000366,0.09315102
17.77088834,14.1747,14.1802,0.200525,0.09308998
17.77155502,14.1747,14.1802,0.2009523,0.09296789
17.77222169,14.17409,14.1802,0.2014406,0.0928458
17.77288837,14.17409,14.1802,0.2018679,0.09266268
17.77355504,14.17409,14.1802,0.2023562,0.09247955
17.77422172,14.17409,14.17959,0.2028446,0.09223538
17.77488839,14.17409,14.1802,0.203394,0.09211329
17.77555507,14.17409,14.1802,0.2040044,0.09199121
17.77622174,14.17409,14.1802,0.2046759,0.09180808
17.77688842,14.17409,14.1802,0.2054084,0.091686
17.77755509,14.17409,14.1802,0.206263,0.091686
17.77822177,14.1747,14.18081,0.2071176,0.09162495
17.77888844,14.1747,14.18081,0.2080332,0.09156391
17.77955512,14.1747,14.18142,0.2090099,0.09156391
17.78022179,14.17531,14.18142,0.2100476,0.09150287
17.78088847,14.17531,14.18142,0.2110243,0.09144183
17.78155514,14.17531,14.18203,0.2121231,0.09138078
17.78222182,14.17531,14.18203,0.2132218,0.09131974
17.78288849,14.17531,14.18203,0.2143206,0.09119765
17.78355517,14.17531,14.18203,0.2154804,0.09113661
17.78422184,14.17531,14.18203,0.2167013,0.09101453
17.78488852,14.17592,14.18264,0.2179221,0.09095348
17.78555519,14.17592,14.16372,0.219265,0.09089244
17.78622187,14.17592,14.14418,0.220669,0.0908314
17.78688854,14.17592,14.12282,0.222073,0.0908314
17.78755522,14.17592,14.0984,0.223538,0.09077036
17.78822189,14.17592,14.07093,0.2250641,0.09077036
17.78888857,14.17592,14.03919,0.2267122,0.0908314
17.78955524,14.17592,14.02027,0.2282993,0.09089244
17.79022192,14.17592,13.99646,0.2299475,0.09095348
17.79088859,14.17592,13.96594,0.2315957,0.09095348
17.79155527,14.17592,13.93053,0.2332438,0.09095348
17.79222194,14.17531,13.88841,0.234892,0.09101453
17.79288862,14.17531,13.84141,0.2365401,0.09107557
17.79355529,14.1747,13.78769,0.2381272,0.09095348
17.79422197,14.17409,13.72909,0.2396533,0.09089244
17.79488864,14.17348,13.66439,0.2411793,0.09077036
17.79555532,14.17226,13.59541,0.2427054,0.09070931
17.79622199,14.17165,13.52155,0.2442315,0.09064827
17.79688867,14.17104,13.44402,0.2457575,0.09058723
17.79755534,14.16982,13.36223,0.2472836,0.09058723
17.79822202,14.1686,13.27738,0.2486876,0.09052619
17.79888869,14.16799,13.1907,0.2500916,0.09046514
17.79955537,14.16677,13.10157,0.2514955,0.09052619
17.80022204,14.16555,13.01123,0.2528385,0.09052619
17.80088872,14.16433,12.92089,0.2541814,0.09052619
17.80155539,14.1625,12.82994,0.2554023,0.09058723
17.80222207,14.16127,12.7402,0.2566231,0.09064827
