Zeit,Kanal E,Kanal F,Kanal G,Kanal H
15.65352862,5.062569,1.710872,0.08820657,4.027896
15.65419529,5.059822,1.704157,0.07950799,4.015688
15.65486197,5.069894,1.709193,0.08484922,4.023318
15.65552864,5.088206,1.728574,0.1042303,4.048956
15.65619532,5.090343,1.728269,0.1030094,4.050482
15.65686199,5.067147,1.703394,0.07905018,4.016298
15.65752867,5.070199,1.713313,0.08958003,4.022708
15.65819534,5.087291,1.733,0.1100293,4.042242
15.65886202,5.077219,1.722012,0.09934685,4.029117
15.65952869,5.051886,1.696221,0.07096203,4.003785
15.66019537,5.069589,1.712703,0.08744353,4.024539
15.66086204,5.095531,1.739409,0.116744,4.051703
15.66152872,5.093395,1.735747,0.1133866,4.049261
15.66219539,5.075998,1.714839,0.09263216,4.026981
15.66286207,5.094616,1.725369,0.1010255,4.034611
15.66352874,5.098889,1.728727,0.1019412,4.039189
15.66419542,5.074472,1.70782,0.08286534,4.019656
15.66486209,5.056769,1.690575,0.06607862,4.000427
15.66552877,5.073251,1.706446,0.07981321,4.021182
15.66619544,5.090343,1.723996,0.09659992,4.038274
15.66686212,5.067452,1.702478,0.07752411,4.016603
15.66752879,5.073556,1.713008,0.08988523,4.036442
15.66819547,5.090648,1.732084,0.1100293,4.054755
15.66886214,5.075387,1.720791,0.09782077,4.034001
15.66952882,5.051886,1.696527,0.0727933,4.005616
15.67019549,5.07264,1.716671,0.09247955,4.031559
15.67086217,5.095531,1.74002,0.1147601,4.049872
15.67152884,5.087596,1.7301,0.1057563,4.042242
15.67219552,5.061958,1.705378,0.08164449,4.024539
15.67286219,5.073862,1.717281,0.0937004,4.035527
15.67352887,5.083933,1.722317,0.09919424,4.037969
15.67419554,5.071725,1.706141,0.08347577,4.018435
15.67486222,5.069283,1.707514,0.08286534,4.023013
15.67552889,5.066842,1.709803,0.08545965,4.024844
15.67619557,5.058906,1.698816,0.07584544,4.012025
15.67686224,5.053412,1.689965,0.06836772,4.005311
15.67752892,5.064705,1.708277,0.0866805,4.023623
15.67819559,5.078135,1.72949,0.1052985,4.044988
15.67886227,5.075998,1.725522,0.09873642,4.038274
15.67952894,5.060432,1.701563,0.0772189,4.015078
15.68019562,5.079355,1.718044,0.09583689,4.034611
15.68086229,5.098584,1.737425,0.1150653,4.052313
15.68152897,5.083018,1.721707,0.1004151,4.033085
15.68219564,5.054633,1.696374,0.07554023,4.005616
15.68286232,5.073556,1.714534,0.09308998,4.024844
15.68352899,5.088817,1.734221,0.1112501,4.048346
15.68419567,5.069894,1.721249,0.09766817,4.033695
15.68486234,5.07142,1.719265,0.09553168,4.031559
15.68552902,5.085765,1.732084,0.1085032,4.04682
15.68619569,5.065926,1.709803,0.0868331,4.029422
15.68686237,5.020449,1.664632,0.04242461,3.984251
15.68752904,5.03632,1.677451,0.05432792,3.993713
15.68819572,5.091564,1.726132,0.1019412,4.044378
15.68886239,5.094616,1.728574,0.1033146,4.048346
15.68952907,5.060432,1.700647,0.07569283,4.016909
15.69019574,5.073556,1.718044,0.09278476,4.036747
15.69086242,5.100415,1.741393,0.1172018,4.057197
15.69152909,5.087291,1.726895,0.103925,4.038884
15.69219577,5.055854,1.695916,0.07325113,4.003785
15.69286244,5.074167,1.716976,0.09171651,4.029727
15.69352912,5.097363,1.738646,0.1129288,4.054755
15.69419579,5.088206,1.72598,0.1017886,4.043462
15.69486247,5.069589,1.705683,0.08271273,4.022708
15.69552914,5.083628,1.721401,0.09949945,4.040105
15.69619582,5.090343,1.731779,0.1080454,4.048651
15.69686249,5.063484,1.70904,0.08378097,4.017824
15.69752917,5.039678,1.685234,0.06089,3.993102
15.69819584,5.068367,1.707514,0.08362837,4.020266
15.69886252,5.099194,1.734831,0.1104871,4.051398
15.69952919,5.080576,1.721249,0.09721035,4.043157
15.70019587,5.071725,1.716213,0.09507386,4.04682
15.70086254,5.094616,1.736662,0.1136919,4.059333
15.70152922,5.101026,1.742309,0.1178122,4.056891
15.70219589,5.089733,1.727506,0.1048407,4.04041
15.70286257,5.078135,1.720486,0.09751557,4.039495
15.70352924,5.090953,1.738036,0.1138445,4.055671
15.70419592,5.080271,1.72598,0.1001099,4.037969
15.70486259,5.046087,1.689812,0.06333171,4.001953
15.70552927,5.05738,1.700952,0.07630326,4.017519
15.70619594,5.085765,1.724911,0.1037724,4.044073
15.70686262,5.081492,1.722775,0.09980466,4.04041
15.70752929,5.052191,1.693017,0.06775729,4.005616
15.70819597,5.052496,1.696069,0.07096203,4.009583
15.70886264,5.070809,1.716823,0.09156391,4.028202
15.70952932,5.082407,1.726743,0.102399,4.0398
15.71019599,5.056464,1.705073,0.08011842,4.019961
15.71086267,5.068673,1.720181,0.09400561,4.037969
15.71152934,5.094616,1.74124,0.1173544,4.061165
15.71219602,5.09309,1.735441,0.1107923,4.053229
15.71286269,5.057991,1.703394,0.07920279,4.017519
15.71352937,5.067147,1.712398,0.08942742,4.026065
15.71419604,5.08668,1.731779,0.1097241,4.046209
15.71486272,5.079355,1.723996,0.1016359,4.038274
15.71552939,5.055549,1.699884,0.0772189,4.013856
15.71619607,5.078135,1.718807,0.0937004,4.028812
15.71686274,5.10072,1.739409,0.1136919,4.046209
15.71752942,5.08607,1.729947,0.1057563,4.038884
15.71819609,5.0644,1.709193,0.08622268,4.020571
15.71886277,5.066842,1.709803,0.08759614,4.023013
15.71952944,5.067147,1.711329,0.08774875,4.023318
15.72019612,5.065621,1.708277,0.08362837,4.021792
15.72086279,5.078135,1.717129,0.09385301,4.035527
15.72152947,5.10072,1.737883,0.113234,4.058723
15.72219614,5.106214,1.742309,0.1181174,4.060554
15.72286282,5.087596,1.727353,0.102399,4.042852
15.72352949,5.067757,1.71545,0.08790135,4.026371
15.72419617,5.074472,1.724759,0.0982786,4.035832
15.72486284,5.091564,1.734831,0.1104871,4.046209
15.72552952,5.0937,1.73361,0.1094189,4.047125
15.72619619,5.084544,1.726132,0.1008729,4.044073
15.72686287,5.092785,1.732389,0.1080454,4.052313
15.72752954,5.08668,1.725827,0.1008729,4.042547
15.72819622,5.056769,1.703089,0.07569283,4.017214
15.72886289,5.065316,1.708125,0.08149188,4.028812
15.72952957,5.07264,1.711787,0.08744353,4.031559
15.73019624,5.068062,1.708125,0.08378097,4.023318
15.73086292,5.057991,1.700189,0.07431938,4.013551
15.73152959,5.088511,1.733763,0.1085032,4.050787
15.73219627,5.101941,1.745056,0.12178,4.062386
15.73286294,5.091564,1.731931,0.1068246,4.042242
15.73352962,5.073862,1.711635,0.08576486,4.020876
15.73419629,5.087901,1.727811,0.1022464,4.04102
15.73486297,5.104688,1.741851,0.1150653,4.054755
15.73552964,5.095226,1.734678,0.1091137,4.047125
15.73619632,5.075998,1.719265,0.09583689,4.037663
15.73686299,5.083933,1.72659,0.1069772,4.048346
15.73752967,5.081797,1.721859,0.09949945,4.035527
15.73819634,5.050665,1.696527,0.07065682,4.004395
15.73886302,5.070199,1.713466,0.08698571,4.027591
15.73952969,5.087596,1.736204,0.1109449,4.052313
15.74019637,5.064705,1.721554,0.09888902,4.036137
15.74086304,5.039678,1.691491,0.06836772,4.00409
15.74152972,5.050971,1.692864,0.06928336,4.009889
15.74219639,5.068978,1.70782,0.08484922,4.030949
15.74286307,5.073556,1.719112,0.0984312,4.04102
15.74352974,5.062874,1.71194,0.09278476,4.030033
15.74419642,5.085765,1.728727,0.1078928,4.044073
15.74486309,5.103772,1.743682,0.1214748,4.059639
15.74552977,5.090953,1.730405,0.1085032,4.044683
15.74619644,5.063789,1.709193,0.08622268,4.024234
15.74686312,5.082102,1.723233,0.1002625,4.042242
15.74752979,5.094006,1.735594,0.1135392,4.053229
15.74819647,5.087596,1.729184,0.1062141,4.042852
15.74886314,5.083323,1.720791,0.09659992,4.03339
15.74952982,5.094616,1.733915,0.1080454,4.049567
15.75019649,5.087291,1.731779,0.1059089,4.045293
15.75086317,5.060432,1.705988,0.08179709,4.014772
15.75152984,5.0644,1.710109,0.0865279,4.020571
15.75219652,5.068673,1.714076,0.09095348,4.026676
15.75286319,5.077524,1.713313,0.08988523,4.030643
15.75352987,5.097668,1.731474,0.1046881,4.052008
15.75419654,5.094921,1.739257,0.1129288,4.059944
15.75486322,5.087596,1.739104,0.1147601,4.058113
15.75552989,5.076303,1.724759,0.1010255,4.042852
15.75619657,5.066231,1.709346,0.08576486,4.026371
15.75686324,5.078745,1.719112,0.09553168,4.037053
15.75752992,5.095837,1.731931,0.1088084,4.049261
15.75819659,5.091564,1.731626,0.1089611,4.048346
15.75886327,5.077524,1.722928,0.09766817,4.042852
15.75952994,5.091869,1.731779,0.1052985,4.04804
15.76019662,5.083628,1.727964,0.1022464,4.040715
15.76086329,5.064095,1.706141,0.0819497,4.021487
15.76152997,5.079355,1.718655,0.09492125,4.038274
15.76219664,5.094311,1.734831,0.1112501,4.058113
15.76286332,5.07844,1.720028,0.09644732,4.04041
15.76352999,5.050665,1.688286,0.06516299,4.006837
15.76419667,5.066536,1.702173,0.08011842,4.019351
15.76486334,5.094311,1.734221,0.111708,4.050787
15.76553001,5.094616,1.736662,0.1139971,4.056281
15.76619669,5.078745,1.723385,0.09873642,4.044073
15.76686336,5.09309,1.731321,0.1077402,4.056281
15.76753004,5.08546,1.723538,0.1020938,4.045904
15.76819671,5.059516,1.699579,0.07752411,4.016909
15.76886339,5.069589,1.713771,0.08927481,4.02576
15.76953006,5.08668,1.731168,0.1069772,4.044378
15.77019674,5.081797,1.723385,0.09904163,4.041326
15.77086341,5.061958,1.705683,0.07981321,4.019351
15.77153009,5.079355,1.724148,0.0982786,4.035832
15.77219676,5.097668,1.741546,0.1173544,4.051398
15.77286344,5.084849,1.727658,0.1040776,4.035832
15.77353011,5.063179,1.710566,0.0868331,4.017214
15.77419679,5.062569,1.709346,0.08622268,4.014772
15.77486346,5.070199,1.713619,0.09156391,4.024539
15.77553014,5.084239,1.725675,0.1027042,4.036747
15.77619681,5.086375,1.728727,0.1057563,4.044378
15.77686349,5.094006,1.739562,0.117507,4.054755
15.77753016,5.08668,1.732542,0.1094189,4.045599
15.77819684,5.054328,1.704157,0.07981321,4.012636
15.77886351,5.065316,1.712093,0.08607008,4.020571
15.77953019,5.088511,1.729947,0.1042303,4.045599
15.78019686,5.084239,1.723996,0.1004151,4.037358
15.78086354,5.066536,1.70782,0.08515444,4.016909
15.78153021,5.083933,1.724454,0.09995727,4.034611
15.78219689,5.100415,1.739409,0.1158284,4.052008
15.78286356,5.094616,1.733915,0.1112501,4.047125
15.78353024,5.086375,1.724759,0.1001099,4.035222
15.78419691,5.086375,1.72659,0.1017886,4.038579
15.78486359,5.065316,1.707209,0.08378097,4.026981
15.78553026,5.036931,1.671499,0.05188622,4.002564
15.78619694,5.055549,1.69027,0.06852032,4.014772
15.78686361,5.089733,1.730863,0.107435,4.052619
15.78753029,5.082102,1.728116,0.1037724,4.044073
15.78819696,5.059516,1.702783,0.07752411,4.017214
15.78886364,5.07264,1.712245,0.08790135,4.030338
15.78953031,5.089427,1.728116,0.1045355,4.048956
15.79019699,5.090038,1.725522,0.1019412,4.044988
15.79086366,5.074472,1.710261,0.08729093,4.026981
15.79153034,5.080271,1.722622,0.09995727,4.04041
15.79219701,5.097058,1.739867,0.1146075,4.05445
15.79286369,5.092174,1.731779,0.1059089,4.046515
15.79353036,5.070199,1.710719,0.08576486,4.029727
15.79419704,5.085155,1.727964,0.1022464,4.04682
15.79486371,5.078135,1.722317,0.09705774,4.037663
15.79553039,5.036625,1.682487,0.06043218,3.993407
15.79619706,5.044866,1.69088,0.0700464,4.007142
15.79686374,5.075082,1.713313,0.09308998,4.035832
15.79753041,5.090953,1.723233,0.1034672,4.045599
15.79819709,5.064705,1.707209,0.08484922,4.021182
15.79886376,5.07844,1.720791,0.09721035,4.037969
15.79953044,5.097668,1.738646,0.1150653,4.056281
15.80019711,5.086375,1.730405,0.1068246,4.044683
15.80086379,5.07142,1.712245,0.08805396,4.026065
15.80153046,5.083323,1.726132,0.1008729,4.0398
15.80219714,5.082713,1.731626,0.106672,4.043462
15.80286381,5.060127,1.70904,0.08378097,4.020571
15.80353049,5.065926,1.712093,0.08713832,4.024539
15.80419716,5.089733,1.732847,0.1075876,4.049261
15.80486384,5.08668,1.727658,0.1040776,4.042852
15.80553051,5.055549,1.700952,0.07828714,4.009583
15.80619719,5.0644,1.713008,0.08774875,4.021182
15.80686386,5.07142,1.718044,0.09141131,4.026981
15.80753054,5.050971,1.697595,0.07157245,4.007752
15.80819721,5.037236,1.682487,0.05814308,3.991881
15.80886389,5.072946,1.717434,0.0937004,4.030643
15.80953056,5.101026,1.742461,0.1182701,4.061165
15.81019724,5.095837,1.736052,0.1109449,4.048346
15.81086391,5.07264,1.716976,0.09278476,4.027896
15.81153059,5.076303,1.721707,0.09873642,4.036747
15.81219726,5.079966,1.723233,0.1005677,4.039189
15.81286394,5.072335,1.713008,0.08729093,4.023318
15.81353061,5.088206,1.727353,0.09934685,4.03278
15.81419729,5.099499,1.739409,0.1129288,4.046209
15.81486396,5.086375,1.726285,0.1013307,4.029727
15.81553064,5.061348,1.698358,0.07233549,3.99707
15.81619731,5.077524,1.713466,0.08820657,4.015993
15.81686399,5.085155,1.728116,0.1048407,4.037663
15.81753066,5.064095,1.713313,0.08942742,4.023318
15.81819734,5.03571,1.684471,0.06241607,3.995544
15.81886401,5.052496,1.698663,0.0772189,4.014772
15.81953069,5.0937,1.73651,0.1129288,4.052313
15.82019736,5.094616,1.735136,0.1100293,4.049872
15.82086404,5.063484,1.706141,0.08179709,4.019045
15.82153071,5.075082,1.718197,0.09385301,4.034916
15.82219739,5.110792,1.749634,0.1243743,4.063911
15.82286406,5.118728,1.757264,0.1330729,4.066658
15.82353074,5.082713,1.721401,0.09782077,4.038274
15.82419741,5.081187,1.724301,0.1001099,4.048651
15.82486409,5.0937,1.734221,0.1095715,4.054145
15.82553076,5.086375,1.721554,0.09888902,4.042242
15.82619744,5.065926,1.707209,0.08362837,4.024539
15.82686411,5.086986,1.726438,0.1013307,4.037969
15.82753079,5.099499,1.736967,0.1127762,4.047735
15.82819746,5.072946,1.715755,0.09202173,4.025149
15.82886414,5.050055,1.69439,0.07065682,4.01172
15.82953081,5.060127,1.698053,0.07431938,4.015383
15.83019749,5.076914,1.712398,0.08866438,4.028812
15.83086416,5.092785,1.729795,0.1062141,4.047735
15.83153084,5.087596,1.72659,0.1028568,4.044988
15.83219751,5.102551,1.742766,0.1191857,4.062996
15.83286419,5.0937,1.732389,0.1092663,4.052924
15.83353086,5.055854,1.697137,0.07447198,4.008668
15.83419754,5.063789,1.706599,0.0819497,4.016909
15.83486421,5.081492,1.725369,0.1010255,4.04102
15.83553089,5.068367,1.717281,0.09354779,4.031559
15.83619756,5.046087,1.695153,0.07080942,4.007447
15.83686424,5.069589,1.713924,0.08805396,4.020571
15.83753091,5.101026,1.738036,0.1121658,4.051703
15.83819759,5.096753,1.731474,0.1078928,4.050482
15.83886426,5.05738,1.699121,0.07630326,4.01172
15.83953094,5.054938,1.703394,0.07859236,4.01172
15.84019761,5.067147,1.711024,0.08607008,4.021487
15.84086429,5.062263,1.704767,0.07935539,4.019961
15.84153096,5.057991,1.702631,0.07767671,4.021792
15.84219764,5.084544,1.72598,0.1008729,4.045293
15.84286431,5.101636,1.742919,0.1193383,4.056281
15.84353099,5.091259,1.733457,0.1107923,4.048956
15.84419766,5.056769,1.702478,0.07782932,4.019351
15.84486434,5.067147,1.709956,0.08561225,4.028507
15.84553101,5.089122,1.731779,0.1080454,4.051703
15.84619769,5.089122,1.727048,0.1034672,4.044073
15.84686436,5.062569,1.699426,0.07569283,4.010805
15.84753104,5.069589,1.715603,0.09186912,4.025149
15.84819771,5.097973,1.741851,0.1182701,4.052924
15.84886439,5.087291,1.728727,0.1051459,4.036137
15.84953106,5.055854,1.700342,0.07660847,4.007447
15.85019774,5.072335,1.718655,0.09446344,4.028202
15.85086441,5.086375,1.727506,0.1030094,4.040105
15.85153109,5.055243,1.698511,0.07630326,4.014162
15.85219776,5.026859,1.671347,0.04959712,3.984861
15.85286444,5.063179,1.707972,0.08500183,4.026981
15.85353111,5.097058,1.74124,0.1170492,4.063301
15.85419779,5.08607,1.730253,0.1057563,4.049261
15.85486446,5.055854,1.700037,0.07737151,4.016603
15.85553114,5.07142,1.715145,0.09278476,4.03278
15.85619781,5.092174,1.736357,0.1144549,4.057807
15.85686449,5.082407,1.722317,0.1001099,4.042547
15.85753116,5.050971,1.693169,0.07126725,4.009889
15.85819784,5.065926,1.709498,0.08774875,4.028507
15.85886451,5.089122,1.728879,0.1077402,4.04682
15.85953119,5.086986,1.727811,0.1033146,4.041326
15.86019786,5.062263,1.70843,0.08271273,4.020571
15.86086454,5.073862,1.719418,0.09507386,4.034001
15.86153121,5.078135,1.723233,0.09949945,4.038274
15.86219789,5.059211,1.699274,0.0749298,4.014162
15.86286456,5.02167,1.666158,0.04013551,3.984251
15.86353124,5.052802,1.697442,0.07080942,4.017519
15.86419791,5.100415,1.739409,0.1135392,4.057807
15.86486459,5.102857,1.737883,0.1136919,4.053535
15.86553126,5.070199,1.706599,0.08225492,4.020266
15.86619794,5.064095,1.707972,0.08271273,4.022098
15.86686461,5.084544,1.727353,0.103162,4.046515
15.86753129,5.089427,1.729032,0.1048407,4.048956
15.86819796,5.068367,1.71255,0.08790135,4.022403
