Zeit,Kanal E,Kanal F,Kanal G,Kanal H
19.4749096,5.087291,1.697747,0.1078928,4.044073
19.47557628,5.086986,1.697747,0.1077402,4.044073
19.47624295,5.086986,1.697747,0.1077402,4.043767
19.47690963,5.086986,1.697595,0.1077402,4.043767
19.4775763,5.086986,1.697595,0.1075876,4.043767
19.47824298,5.086986,1.697442,0.1075876,4.043767
19.47890965,5.08668,1.69729,0.107435,4.043767
19.47957633,5.08668,1.69729,0.1072824,4.043462
19.480243,5.086375,1.697137,0.1071298,4.043462
19.48090968,5.086375,1.696985,0.1069772,4.043462
19.48157635,5.086375,1.696985,0.1069772,4.043462
19.48224303,5.08607,1.696985,0.1069772,4.043462
19.4829097,5.08607,1.696832,0.1069772,4.043462
19.48357638,5.08607,1.696832,0.1068246,4.043157
19.48424305,5.085765,1.696679,0.106672,4.043157
19.48490973,5.085765,1.696527,0.1065193,4.042852
19.4855764,5.08546,1.696374,0.1063667,4.042852
19.48624308,5.085155,1.696221,0.1062141,4.042547
19.48690975,5.085155,1.696069,0.1060615,4.042547
19.48757643,5.084849,1.696069,0.1060615,4.042547
19.4882431,5.084849,1.696069,0.1059089,4.042242
19.48890978,5.084544,1.695916,0.1057563,4.042242
19.48957645,5.084544,1.695764,0.1057563,4.041936
19.49024313,5.084239,1.695611,0.1056037,4.041936
19.4909098,5.084239,1.695611,0.1054511,4.041631
19.49157648,5.083933,1.695458,0.1054511,4.041631
19.49224315,5.083933,1.695458,0.1052985,4.041631
19.49290983,5.083933,1.695458,0.1052985,4.041326
19.4935765,5.083628,1.695306,0.1051459,4.041326
19.49424318,5.083628,1.695306,0.1051459,4.041326
19.49490985,5.083628,1.695306,0.1051459,4.041326
19.49557653,5.083628,1.695306,0.1051459,4.041326
19.4962432,5.083323,1.695458,0.1051459,4.041326
19.49690988,5.083628,1.695458,0.1052985,4.041326
19.49757655,5.083628,1.695458,0.1052985,4.041326
19.49824323,5.083323,1.695458,0.1052985,4.041326
19.4989099,5.083323,1.695458,0.1051459,4.04102
19.49957658,5.083018,1.695306,0.1051459,4.04102
19.50024325,5.083018,1.695306,0.1049933,4.040715
19.50090993,5.083018,1.695306,0.1049933,4.040715
19.5015766,5.082713,1.695153,0.1049933,4.040715
19.50224328,5.082713,1.695153,0.1049933,4.040715
19.50290995,5.082713,1.695153,0.1049933,4.040715
19.50357663,5.082713,1.695153,0.1049933,4.040715
19.5042433,5.082713,1.695153,0.1049933,4.040715
19.50490998,5.082713,1.695153,0.1048407,4.040715
19.50557665,5.082407,1.695153,0.1048407,4.040715
19.50624333,5.082407,1.695153,0.1049933,4.040715
19.50691,5.082713,1.695306,0.1049933,4.040715
19.50757668,5.082713,1.695306,0.1051459,4.040715
19.50824335,5.082713,1.695458,0.1051459,4.040715
19.50891003,5.082713,1.695458,0.1052985,4.040715
19.5095767,5.082713,1.695458,0.1052985,4.040715
19.51024338,5.082713,1.695458,0.1052985,4.040715
19.51091005,5.082407,1.695458,0.1052985,4.040715
19.51157673,5.082407,1.695458,0.1052985,4.040715
19.5122434,5.082407,1.695458,0.1052985,4.040715
19.51291008,5.082407,1.695458,0.1052985,4.04041
19.51357675,5.082407,1.695306,0.1052985,4.04041
19.51424343,5.082102,1.695306,0.1051459,4.040105
19.5149101,5.082102,1.695306,0.1051459,4.040105
19.51557678,5.082102,1.695153,0.1051459,4.0398
19.51624345,5.081797,1.695153,0.1049933,4.0398
19.51691013,5.081797,1.695001,0.1049933,4.039495
19.5175768,5.081797,1.695001,0.1049933,4.039495
19.51824348,5.081492,1.695001,0.1049933,4.039189
19.51891015,5.081492,1.695001,0.1049933,4.039189
19.51957683,5.081797,1.695001,0.1051459,4.039189
19.5202435,5.081797,1.695153,0.1051459,4.039189
19.52091018,5.081797,1.695153,0.1051459,4.039189
19.52157685,5.081797,1.695153,0.1052985,4.039189
19.52224353,5.081797,1.695153,0.1052985,4.039189
19.5229102,5.081797,1.695306,0.1052985,4.039189
19.52357688,5.081797,1.695306,0.1052985,4.038884
19.52424355,5.081797,1.695306,0.1054511,4.038884
19.52491023,5.081797,1.695306,0.1054511,4.038884
19.5255769,5.081797,1.695306,0.1054511,4.038884
19.52624358,5.081797,1.695306,0.1054511,4.038884
