Zeit,Kanal E,Kanal F,Kanal G,Kanal H
12.55815665,5.081797,1.682182,0.1045355,3.980283
12.55882333,5.082102,1.682182,0.1045355,3.980283
12.55949,5.082102,1.682029,0.1045355,3.980283
12.56015668,5.082102,1.682029,0.1045355,3.980283
12.56082335,5.082102,1.682029,0.1045355,3.980588
12.56149003,5.082102,1.682029,0.1045355,3.980588
12.5621567,5.082102,1.682029,0.1046881,3.980588
12.56282338,5.082102,1.682029,0.1046881,3.980283
12.56349005,5.082102,1.682029,0.1046881,3.979978
12.56415673,5.082102,1.682029,0.1046881,3.979367
12.5648234,5.082102,1.682029,0.1046881,3.979367
12.56549008,5.082102,1.682029,0.1048407,3.979367
12.56615675,5.082407,1.682029,0.1048407,3.979978
12.56682343,5.082407,1.682182,0.1049933,3.980283
12.5674901,5.082407,1.682182,0.1049933,3.980588
12.56815678,5.082407,1.682029,0.1049933,3.980588
12.56882345,5.082407,1.682029,0.1049933,3.980283
12.56949013,5.082407,1.682029,0.1049933,3.980283
12.5701568,5.082407,1.682182,0.1049933,3.980283
12.57082348,5.082407,1.682182,0.1049933,3.980283
12.57149015,5.082407,1.682029,0.1049933,3.980283
12.57215683,5.082407,1.682029,0.1049933,3.980283
12.5728235,5.082407,1.682029,0.1049933,3.979978
12.57349018,5.082407,1.682029,0.1049933,3.979673
12.57415685,5.082407,1.682029,0.1048407,3.979062
12.57482353,5.082407,1.681876,0.1048407,3.978452
12.5754902,5.082102,1.681876,0.1046881,3.978452
12.57615688,5.082102,1.681724,0.1046881,3.978452
12.57682355,5.082102,1.681724,0.1045355,3.978757
12.57749023,5.082102,1.681571,0.1043829,3.979367
12.5781569,5.081797,1.681419,0.1042303,3.979673
12.57882358,5.081797,1.681266,0.1040776,3.979367
12.57949025,5.081492,1.681113,0.1037724,3.979367
12.58015693,5.081492,1.680961,0.1036198,3.979062
12.5808236,5.081187,1.680656,0.1033146,3.979062
12.58149028,5.081187,1.680503,0.103162,3.979062
12.58215695,5.080882,1.68035,0.1028568,3.979062
12.58282363,5.080576,1.680045,0.1025516,3.978757
12.5834903,5.080576,1.67974,0.1022464,3.978452
