Zeit,Kanal A,Kanal B,Kanal C,Kanal D
16.10353423,14.28824,14.28031,0.2347088,0.09080088
16.10420091,14.27054,14.2742,0.2286046,0.08576486
16.10486758,14.25345,14.26199,0.2250946,0.08149188
16.10553426,14.25162,14.2565,0.21136,0.06913075
16.10620093,14.22415,14.22781,0.1939629,0.05402271
16.10686761,14.20522,14.204,0.1890795,0.04868148
16.10753428,14.20461,14.21133,0.2311989,0.06302649
16.10820096,14.2095,14.22049,0.3058234,0.06607862
16.10886763,14.22659,14.23819,0.3377182,0.06546819
16.10953431,14.28519,14.29679,0.3575571,0.08256012
16.11020098,14.32609,14.33525,0.3668661,0.09186912
16.11086766,14.31632,14.31632,0.3627457,0.08774875
16.11153433,14.28458,14.28031,0.3543523,0.07798193
16.11220101,14.24673,14.24796,0.3444329,0.06607862
16.11286768,14.20828,14.2095,0.3261201,0.05020754
16.11353436,14.20278,14.2156,0.3242888,0.05066536
16.11420103,14.24551,14.2565,0.3572519,0.08286534
16.11486771,14.27726,14.28214,0.3780063,0.102399
16.11553438,14.29801,14.3035,0.3761751,0.09888902
16.11620106,14.30656,14.309,0.3699182,0.09202173
16.11686773,14.31266,14.3151,0.361067,0.08469662
16.11753441,14.27848,14.28702,0.3194054,0.0724881
16.11820108,14.21743,14.22659,0.2286046,0.05509095
16.11886776,14.18752,14.19241,0.181907,0.04471371
16.11953443,14.21682,14.22842,0.176871,0.04608717
16.12020111,14.2333,14.24857,0.1754975,0.04639238
16.12086778,14.25223,14.25711,0.196252,0.06760469
16.12153446,14.27664,14.27664,0.2168539,0.09156391
16.12220113,14.28458,14.28458,0.2197534,0.09721035
16.12286781,14.29007,14.29252,0.2134965,0.09232694
16.12353448,14.30045,14.30656,0.2107496,0.0912587
16.12420116,14.30839,14.31083,0.205561,0.08729093
16.12486783,14.309,14.31388,0.1921316,0.07538762
16.12553451,14.26077,14.27359,0.1809913,0.06485777
16.12620118,14.2333,14.24063,0.1671041,0.051581
16.12686786,14.22964,14.2388,0.1704615,0.05722744
16.12753453,14.24246,14.25345,0.1941155,0.08317055
16.12820121,14.22659,14.23758,0.1840435,0.07370895
16.12886788,14.22842,14.23941,0.1811439,0.07080942
16.12953456,14.29068,14.29923,0.1939629,0.08378097
16.13020123,14.30839,14.31571,0.1983885,0.08881699
16.13086791,14.2913,14.30106,0.1944207,0.0865279
16.13153458,14.28763,14.28336,0.1872482,0.07996581
16.13220126,14.26199,14.25528,0.1803809,0.07294592
16.13286793,14.24124,14.2504,0.168325,0.06089
16.13353461,14.21682,14.23208,0.158253,0.05127579
16.13420128,14.21194,14.21926,0.1535222,0.04746063
16.13486796,14.24551,14.25162,0.1713771,0.06531559
16.13553463,14.27054,14.27298,0.1903003,0.08591747
16.13620131,14.29252,14.29191,0.1945733,0.09171651
16.13686798,14.29435,14.29191,0.1950311,0.0912587
16.13753466,14.29191,14.28763,0.1899951,0.08561225
16.13820133,14.25101,14.25711,0.1762605,0.07172506
16.13886801,14.21988,14.22598,0.1666463,0.06211085
16.13953468,14.26077,14.25406,0.168325,0.06378952
16.14020136,14.24429,14.23514,0.1593212,0.05585399
16.14086803,14.20278,14.20278,0.1461971,0.04471371
16.14153471,14.18142,14.18996,0.148944,0.04639238
16.14220138,14.21194,14.21804,0.1770236,0.07554023
16.14286806,14.27664,14.27726,0.1948785,0.09568429
16.14353473,14.29496,14.30472,0.196252,0.09751557
16.14420141,14.31022,14.31266,0.1915212,0.09293737
16.14486808,14.31632,14.31327,0.1851117,0.08591747
16.14553476,14.28153,14.29068,0.1822122,0.08133927
16.14620143,14.26566,14.28031,0.1765657,0.07554023
16.14686811,14.25101,14.25589,0.1661885,0.06623123
16.14753478,14.22171,14.21865,0.1469601,0.04654499
16.14820146,14.17531,14.1686,0.1367354,0.03723599
16.14886813,14.18752,14.18935,0.1593212,0.06043218
16.14953481,14.2565,14.27176,0.1837382,0.08515444
16.15020148,14.27848,14.29191,0.1904529,0.09186912
16.15086816,14.29496,14.30411,0.1913686,0.09278476
16.15153483,14.29862,14.30106,0.1939629,0.09537907
16.15220151,14.29557,14.29313,0.1939629,0.09537907
16.15286818,14.28275,14.27664,0.1829752,0.08500183
16.15353486,14.25284,14.2504,0.168325,0.07187767
16.15420153,14.23697,14.23392,0.1509278,0.05493835
16.15486821,14.22598,14.21926,0.1529117,0.0563118
16.15553488,14.25345,14.2504,0.1907581,0.09278476
16.15620156,14.27909,14.27909,0.202051,0.1034672
16.15686823,14.28641,14.28885,0.1925894,0.09385301
16.15753491,14.2797,14.28885,0.177634,0.07905018
16.15820158,14.24063,14.25162,0.1663411,0.06821512
16.15886826,14.21255,14.22354,0.1492492,0.05249664
16.15953493,14.23819,14.24429,0.1393297,0.04257722
16.16020161,14.27542,14.27115,0.1542852,0.05676962
16.16086828,14.2742,14.27176,0.1571847,0.06043218
16.16153496,14.22476,14.22232,0.1490966,0.05173361
16.16220163,14.20584,14.19973,0.1552008,0.05478574
16.1628683,14.24551,14.24551,0.1820596,0.08118667
16.16353498,14.2742,14.28092,0.1892321,0.08927481
16.16420165,14.27848,14.28336,0.1870956,0.08759614
16.16486833,14.27176,14.27848,0.1867904,0.08912221
16.165535,14.30778,14.31022,0.1892321,0.0912587
16.16620168,14.31388,14.31632,0.1884691,0.08927481
16.16686835,14.29923,14.30534,0.1803809,0.08011842
16.16753503,14.2742,14.27664,0.1634416,0.06394213
16.1682017,14.17776,14.17959,0.1365828,0.03632035
16.16886838,14.1393,14.1454,0.1321572,0.03021609
16.16953505,14.22293,14.22598,0.1738188,0.07386155
16.17020173,14.28702,14.28702,0.1909108,0.09156391
16.1708684,14.29984,14.30228,0.1945733,0.0937004
16.17153508,14.29496,14.30656,0.1968624,0.0959895
16.17220175,14.29801,14.31266,0.1947259,0.0959895
16.17286843,14.28946,14.29191,0.1845013,0.08622268
