Zeit,Kanal A,Kanal B,Kanal C,Kanal D
12.55815665,14.16677,14.17226,0.9899585,0.09895007
12.55882333,14.16677,14.17226,0.9899585,0.09895007
12.55949,14.16677,14.17226,0.9899585,0.09895007
12.56015668,14.16677,14.17226,0.9899585,0.09895007
12.56082335,14.16677,14.17226,0.9899585,0.09895007
12.56149003,14.16677,14.17226,0.9899585,0.09901111
12.5621567,14.16738,14.17226,0.9899585,0.09901111
12.56282338,14.16738,14.17226,0.9899585,0.09901111
12.56349005,14.16738,14.17226,0.9899585,0.09907215
12.56415673,14.16738,14.17226,0.9899585,0.09907215
12.5648234,14.16799,14.17226,0.9901111,0.09907215
12.56549008,14.16799,14.17226,0.9901111,0.09913319
12.56615675,14.1686,14.17287,0.9901111,0.09919424
12.56682343,14.1686,14.17287,0.9902637,0.09919424
12.5674901,14.1686,14.17287,0.9902637,0.09925528
12.56815678,14.1686,14.17287,0.9902637,0.09919424
12.56882345,14.1686,14.17226,0.9902637,0.09919424
12.56949013,14.16921,14.17226,0.9904163,0.09919424
12.5701568,14.16921,14.17226,0.9904163,0.09919424
12.57082348,14.16921,14.17226,0.9905689,0.09925528
12.57149015,14.16921,14.17226,0.9905689,0.09919424
12.57215683,14.16921,14.17226,0.9905689,0.09919424
12.5728235,14.16921,14.17165,0.9905689,0.09913319
12.57349018,14.16921,14.17165,0.9905689,0.09907215
12.57415685,14.16921,14.17165,0.9907215,0.09901111
12.57482353,14.16921,14.17165,0.9907215,0.09888902
12.5754902,14.16921,14.17104,0.9905689,0.09882798
12.57615688,14.16921,14.17104,0.9905689,0.0987059
12.57682355,14.16921,14.17104,0.9905689,0.09864485
12.57749023,14.16921,14.17043,0.9905689,0.09846172
12.5781569,14.16921,14.16982,0.9905689,0.09833964
12.57882358,14.1686,14.16982,0.9904163,0.09815651
12.57949025,14.16799,14.16921,0.9902637,0.09791234
12.58015693,14.16799,14.1686,0.9902637,0.09772921
12.5808236,14.16738,14.16799,0.9901111,0.09748504
12.58149028,14.16677,14.16738,0.9899585,0.09730192
12.58215695,14.16677,14.16677,0.9898059,0.0969967
12.58282363,14.16616,14.16616,0.9896533,0.09675253
12.5834903,14.16555,14.16555,0.9895006,0.09650836
12.58415698,14.16494,14.16494,0.9893481,0.09620315
12.58482365,14.16433,14.16433,0.9891955,0.09589794
12.58549033,14.16372,14.16372,0.9890428,0.09559272
12.586157,14.1625,14.16311,0.9888902,0.09528751
12.58682367,14.16188,14.16188,0.988585,0.09504334
12.58749035,14.16127,14.16127,0.9884324,0.09467708
12.58815702,14.16066,14.16066,0.9882798,0.09449396
12.5888237,14.16005,14.16005,0.9881272,0.09424978
12.58949037,14.15883,14.15883,0.9879746,0.09388353
12.59015705,14.15761,14.15822,0.9876693,0.09357832
12.59082372,14.157,14.157,0.9875168,0.09333415
12.5914904,14.15578,14.15639,0.9873642,0.09302893
12.59215707,14.15517,14.15578,0.9872116,0.09278476
