Zeit,Kanal E,Kanal F,Kanal G,Kanal H
16.46220535,5.103467,1.768099,0.1251373,4.056891
16.46287203,5.105909,1.770541,0.1274264,4.059333
16.4635387,5.108351,1.772982,0.1300208,4.061775
16.46420538,5.111097,1.775577,0.1326151,4.064522
16.46487205,5.113844,1.778324,0.1352094,4.066964
16.46553873,5.116591,1.781071,0.1379563,4.069711
16.4662054,5.119643,1.783818,0.1407032,4.072457
16.46687208,5.12239,1.786564,0.1434501,4.075204
16.46753875,5.125137,1.789311,0.1461971,4.077951
16.46820543,5.127884,1.791906,0.1487914,4.080698
16.4688721,5.130631,1.7945,0.1513857,4.08314
16.46953878,5.133073,1.797094,0.15398,4.085887
16.47020545,5.13582,1.799536,0.1564217,4.088328
16.47087213,5.137956,1.801978,0.1587108,4.090465
16.4715388,5.140398,1.804114,0.1609999,4.092907
16.47220548,5.142229,1.806098,0.1628312,4.094738
16.47287215,5.144061,1.807929,0.1646624,4.09657
16.47353883,5.145586,1.809456,0.1661885,4.098095
16.4742055,5.147113,1.810829,0.1675619,4.099316
16.47487218,5.148334,1.81205,0.1687828,4.100537
16.47553885,5.148944,1.812965,0.1696984,4.101453
16.47620553,5.149554,1.813576,0.1703089,4.102063
16.4768722,5.150165,1.814034,0.1707667,4.102368
16.47753888,5.150165,1.814186,0.1707667,4.102674
16.47820555,5.149859,1.814034,0.1707667,4.102368
16.47887223,5.149249,1.813576,0.1701563,4.102063
16.4795389,5.148639,1.812813,0.1695458,4.101148
16.48020558,5.147723,1.81205,0.1686302,4.100232
16.48087225,5.146502,1.810829,0.1675619,4.099316
16.48153893,5.144976,1.809456,0.1661885,4.09779
16.4822056,5.143145,1.807929,0.1645098,4.096264
16.48287228,5.141008,1.806098,0.1626785,4.094128
16.48353895,5.138872,1.803962,0.1605421,4.092297
16.48420563,5.136735,1.801825,0.1584056,4.089855
16.4848723,5.133988,1.799383,0.1559639,4.087718
16.48553898,5.131547,1.796942,0.1535222,4.084971
16.48620565,5.1288,1.794347,0.1509278,4.08253
16.48687233,5.125748,1.7916,0.1481809,4.079782
16.487539,5.123001,1.788854,0.1452814,4.077036
16.48820568,5.119949,1.785954,0.1425345,4.073984
16.48887235,5.116897,1.783055,0.139635,4.071237
16.48953903,5.113844,1.780155,0.1367354,4.068184
16.4902057,5.110792,1.777408,0.1339885,4.065438
16.49087238,5.10774,1.774509,0.131089,4.062691
16.49153905,5.104993,1.771762,0.1283421,4.059944
16.49220573,5.102246,1.769167,0.1257478,4.057197
16.4928724,5.099499,1.766726,0.1233061,4.054755
16.49353908,5.097058,1.764284,0.1208644,4.052313
16.49420575,5.094616,1.761995,0.1185753,4.050177
16.49487243,5.09248,1.759858,0.1164388,4.04804
16.4955391,5.090343,1.757874,0.1144549,4.045904
16.49620578,5.088511,1.756043,0.1127762,4.044378
16.49687245,5.08668,1.754517,0.1110975,4.042852
16.49753913,5.08546,1.752991,0.1097241,4.041326
16.4982058,5.083933,1.75177,0.1085032,4.040105
16.49887248,5.083018,1.750702,0.107435,4.039189
16.49953915,5.081797,1.749786,0.1065193,4.038274
16.50020583,5.081187,1.749176,0.1059089,4.037663
16.5008725,5.080576,1.748565,0.1054511,4.037053
16.50153918,5.080271,1.74826,0.1051459,4.036747
16.50220585,5.080271,1.748108,0.1049933,4.036747
16.50287253,5.076303,1.744598,0.1013307,4.033085
16.5035392,5.076303,1.744445,0.1013307,4.033085
16.50420588,5.076303,1.744445,0.1013307,4.033085
16.50487255,5.076303,1.744445,0.1013307,4.033085
16.50553923,5.076303,1.744445,0.1013307,4.033085
16.5062059,5.076303,1.744598,0.1013307,4.033085
16.50687258,5.076303,1.744598,0.1013307,4.033085
16.50753925,5.076303,1.744598,0.1014833,4.033085
16.50820593,5.076303,1.744598,0.1014833,4.033085
16.5088726,5.076303,1.744598,0.1014833,4.033085
16.50953928,5.076608,1.74475,0.1014833,4.03339
16.51020595,5.076608,1.74475,0.1014833,4.03339
16.51087263,5.076608,1.74475,0.1014833,4.03339
16.5115393,5.076608,1.74475,0.1016359,4.03339
16.51220598,5.076608,1.744903,0.1016359,4.03339
16.51287265,5.076608,1.744903,0.1016359,4.03339
16.51353933,5.076914,1.744903,0.1016359,4.03339
16.514206,5.076914,1.744903,0.1016359,4.033085
16.51487268,5.076914,1.744903,0.1016359,4.033085
16.51553935,5.076914,1.744903,0.1016359,4.033085
16.51620603,5.076914,1.745056,0.1016359,4.033085
16.5168727,5.076914,1.745056,0.1016359,4.033085
16.51753938,5.076914,1.745056,0.1017886,4.033085
16.51820605,5.077219,1.745208,0.1017886,4.033085
16.51887273,5.077219,1.745208,0.1017886,4.033085
16.5195394,5.077219,1.745208,0.1017886,4.033085
16.52020608,5.077219,1.745208,0.1017886,4.033085
16.52087275,5.077219,1.745208,0.1017886,4.033085
16.52153943,5.077219,1.745208,0.1017886,4.033085
16.5222061,5.077219,1.745361,0.1017886,4.033085
16.52287278,5.077524,1.745361,0.1019412,4.033085
16.52353945,5.077524,1.745513,0.1019412,4.033085
16.52420613,5.077524,1.745513,0.1019412,4.033085
16.5248728,5.077524,1.745513,0.1019412,4.033085
16.52553948,5.077524,1.745513,0.1019412,4.033085
