Zeit,Kanal A,Kanal B,Kanal C,Kanal D
23.00895368,14.15639,13.9696,0.9374313,0.08512391
23.00962035,14.15639,13.99219,0.9376144,0.08515444
23.01028703,14.15578,14.01355,0.9378586,0.08521548
23.0109537,14.15578,14.03308,0.9379807,0.08515444
23.01162038,14.15517,14.05018,0.9379807,0.08500183
23.01228705,14.15456,14.06605,0.9381028,0.08500183
23.01295373,14.15395,14.07948,0.938347,0.08506288
23.0136204,14.15395,14.09169,0.9384691,0.08506288
23.01428708,14.15334,14.10145,0.9384691,0.08497131
23.01495375,14.15273,14.10878,0.9385911,0.08494079
23.01562043,14.15273,14.11488,0.9387132,0.08497131
23.0162871,14.15212,14.11915,0.9388964,0.08500183
23.01695378,14.15151,14.12099,0.9388964,0.08491027
23.01762045,14.15151,14.14113,0.9389574,0.08484922
23.01828713,14.1509,14.15944,0.9390184,0.08484922
23.0189538,14.1509,14.15944,0.9391405,0.08491027
23.01962048,14.15029,14.15883,0.9390795,0.08481871
23.02028715,14.14968,14.15883,0.9390795,0.08472714
23.02095383,14.14907,14.15822,0.9390795,0.08472714
23.0216205,14.14846,14.15822,0.9391405,0.08472714
23.02228718,14.14846,14.15761,0.9390795,0.08460505
23.02295385,14.14785,14.15761,0.9390184,0.08451349
23.02362053,14.14723,14.15761,0.9390184,0.08451349
23.0242872,14.14723,14.157,0.9390795,0.08454401
23.02495388,14.14662,14.157,0.9389574,0.08445245
23.02562055,14.14601,14.15639,0.9388353,0.08433037
23.02628723,14.14601,14.15578,0.9387742,0.08426932
23.0269539,14.1454,14.15578,0.9387742,0.08429984
23.02762058,14.1454,14.15578,0.9387742,0.08433037
23.02828725,14.14479,14.15517,0.9385911,0.08420828
23.02895393,14.14418,14.15517,0.9384691,0.08414723
23.0296206,14.14418,14.15456,0.938408,0.08414723
23.03028728,14.14418,14.15456,0.938347,0.08417775
23.03095395,14.14357,14.15456,0.9382249,0.08408619
23.03162063,14.14296,14.15395,0.9379807,0.08393358
23.0322873,14.14296,14.15334,0.9379197,0.08396411
23.03295398,14.14296,14.15395,0.9378586,0.08405567
23.03362065,14.14296,14.15334,0.9377365,0.08402514
23.03428733,14.14235,14.15334,0.9375534,0.08393358
23.034954,14.14235,14.15273,0.9374313,0.08393358
23.03562068,14.14235,14.15273,0.9373703,0.08399463
23.03628735,14.14235,14.15273,0.9372482,0.08396411
23.03695403,14.14235,14.15273,0.937004,0.08387254
23.0376207,14.14174,14.15212,0.9368819,0.08387254
23.03828738,14.14174,14.15212,0.9368209,0.08393358
23.03895405,14.14235,14.15212,0.9367598,0.08402514
23.03962073,14.14174,14.15212,0.9365157,0.08396411
23.0402874,14.14174,14.15212,0.9363325,0.08387254
23.04095408,14.14174,14.15151,0.9362105,0.08390306
23.04162075,14.14174,14.15151,0.9360884,0.08396411
23.04228743,14.14174,14.15151,0.9359663,0.08393358
23.0429541,14.14174,14.15151,0.9357831,0.08390306
23.04362078,14.14174,14.15151,0.9356611,0.08393358
23.04428745,14.14174,14.15151,0.9356,0.08402514
23.04495413,14.14174,14.15151,0.935478,0.08402514
23.0456208,14.14174,14.1509,0.9352338,0.08396411
23.04628748,14.14174,14.1509,0.9351117,0.08399463
23.04695415,14.14174,14.1509,0.9350507,0.08408619
23.04762083,14.14174,14.1509,0.9348675,0.08405567
23.0482875,14.14174,14.1509,0.9346234,0.08396411
23.04895418,14.14113,14.15029,0.9345013,0.08396411
23.04962085,14.14113,14.15029,0.9344403,0.08402514
23.05028753,14.14113,14.15029,0.9343181,0.08411671
23.0509542,14.14113,14.15029,0.934135,0.08402514
23.05162088,14.14113,14.14968,0.9338908,0.08396411
23.05228755,14.14113,14.14968,0.9338298,0.08402514
23.05295423,14.14113,14.14968,0.9337687,0.08402514
23.0536209,14.14113,14.14968,0.9335856,0.08402514
23.05428758,14.14052,14.14907,0.9334025,0.08393358
23.05495425,14.14052,14.14907,0.9332804,0.08396411
23.05562093,14.14052,14.14907,0.9332804,0.08405567
23.0562876,14.14052,14.14907,0.9331583,0.08405567
23.05695428,14.14052,14.14846,0.9329752,0.08396411
23.05762095,14.13991,14.14846,0.9328531,0.08396411
23.05828763,14.13991,14.14846,0.9328531,0.08405567
23.0589543,14.13991,14.14846,0.9328531,0.08414723
23.05962098,14.13991,14.14785,0.932731,0.08411671
23.06028765,14.13991,14.14785,0.932731,0.08417775
23.06095433,14.13991,14.14785,0.93267,0.08420828
23.061621,14.13991,14.14785,0.932731,0.08429984
23.06228768,14.13991,14.14785,0.93267,0.08433037
23.06295435,14.13991,14.14723,0.932609,0.08426932
23.06362103,14.13991,14.14723,0.93267,0.0843914
23.0642877,14.13991,14.14785,0.9327921,0.08454401
23.06495438,14.13991,14.14785,0.9327921,0.08457454
23.06562105,14.13991,14.14723,0.9327921,0.08457454
23.06628773,14.13991,14.14785,0.9329141,0.0846661
23.0669544,14.13991,14.14785,0.9330363,0.08481871
23.06762108,14.13991,14.12892,0.9330973,0.08491027
23.06828775,14.13991,14.10878,0.9331583,0.08491027
23.06895443,14.13991,14.10389,0.9332804,0.08503235
23.0696211,14.14052,14.09962,0.9334636,0.08515444
23.07028778,14.14052,14.09352,0.9335246,0.08521548
23.07095445,14.14052,14.08497,0.9336467,0.085246
23.07162113,14.14052,14.0752,0.9337687,0.08533756
23.0722878,14.14052,14.06239,0.9340129,0.08549017
23.07295448,14.14052,14.04835,0.9342571,0.08564278
23.07362115,14.14052,14.03186,0.9343792,0.0856733
23.07428783,14.14052,14.01294,0.9344403,0.08564278
23.0749545,14.14052,13.99219,0.9346234,0.08576486
23.07562118,14.14113,13.97021,0.9348675,0.08588695
23.07628785,14.14113,13.94579,0.9349896,0.08591747
23.07695453,14.14052,13.92016,0.9351117,0.08588695
23.0776212,14.14052,13.89269,0.9352948,0.08597851
23.07828788,14.14113,13.864,0.935539,0.08610059
23.07895455,14.14113,13.83409,0.9357221,0.08616164
23.07962123,14.14052,13.80357,0.9357831,0.08610059
23.0802879,14.14052,13.77182,0.9359052,0.08607008
23.08095458,14.14052,13.74008,0.9361494,0.08616164
23.08162125,14.14113,13.70834,0.9364547,0.08634476
23.08228793,14.14052,13.6766,0.9365767,0.08628373
23.0829546,14.14052,13.64485,0.9366378,0.0862532
23.08362128,14.14052,13.61372,0.9368819,0.08631425
23.08428795,14.14052,13.58381,0.9371261,0.08640581
23.08495463,14.14052,13.55451,0.9371871,0.08637529
23.0856213,14.14052,13.52643,0.9372482,0.08628373
23.08628798,14.13991,13.50018,0.9374313,0.08631425
23.08695465,14.14052,13.47638,0.9376755,0.08640581
23.08762133,14.14052,13.45379,0.9377975,0.08640581
23.088288,14.13991,13.43365,0.9378586,0.08631425
23.08895468,14.13991,13.41655,0.9380417,0.08631425
23.08962135,14.13991,13.40129,0.9381638,0.08634476
23.09028803,14.14052,13.3897,0.938408,0.08640581
23.0909547,14.14052,13.37993,0.9385301,0.08637529
23.09162138,14.14052,13.37383,0.9386522,0.08637529
23.09228805,14.14052,13.37016,0.9388353,0.08643633
23.09295473,14.14052,13.37016,0.9390184,0.08649737
23.0936214,14.14052,13.3726,0.9391405,0.08643633
23.09428808,14.14052,13.3781,0.9392015,0.08640581
23.09495475,14.14052,13.38725,0.9393847,0.08643633
23.09562143,14.14113,13.39885,0.9395678,0.0865279
23.0962881,14.14113,13.41289,0.9396288,0.08649737
23.09695478,14.14113,13.42937,0.9396899,0.08640581
23.09762145,14.14113,13.44891,0.9398119,0.08643633
23.09828813,14.14174,13.47088,0.9400561,0.08655842
23.0989548,14.14174,13.49469,0.9401172,0.08649737
23.09962148,14.14174,13.52033,0.9401172,0.08637529
23.10028815,14.14174,13.5478,0.9401782,0.08637529
23.10095483,14.14174,13.5771,0.9403614,0.08646685
23.1016215,14.14235,13.60701,0.9405445,0.08655842
23.10228818,14.14235,13.63753,0.9405445,0.08649737
23.10295485,14.14235,13.66927,0.9406666,0.0865279
23.10362153,14.14235,13.70101,0.9407276,0.08658893
23.1042882,14.14296,13.73337,0.9408497,0.08664998
23.10495488,14.14296,13.76572,0.9408497,0.08661946
23.10562155,14.14296,13.79685,0.9407886,0.08655842
23.10628823,14.14296,13.82798,0.9408497,0.08658893
23.1069549,14.14357,13.85789,0.9409718,0.08671102
23.10762158,14.14357,13.88719,0.9409108,0.0866805
23.10828825,14.14357,13.91466,0.9408497,0.08658893
23.10895493,14.14357,13.94091,0.9407886,0.08658893
23.1096216,14.14357,13.96594,0.9407886,0.0866805
23.11028828,14.14418,13.98913,0.9407276,0.08664998
23.11095495,14.14418,14.00989,0.9406666,0.08664998
23.11162163,14.14418,14.02942,0.9406666,0.08674154
23.1122883,14.14418,14.04651,0.9406055,0.08680259
23.11295498,14.14479,14.06178,0.9406055,0.08689415
23.11362165,14.14479,14.07459,0.9404224,0.08686363
23.11428833,14.14479,14.08558,0.9403003,0.08686363
23.114955,14.14479,14.09413,0.9402393,0.08692467
23.11562168,14.1454,14.10145,0.9401782,0.08704676
23.11628835,14.1454,14.10634,0.9399951,0.08704676
23.11695503,14.14479,14.10939,0.9397509,0.08698571
23.1176217,14.1454,14.12953,0.9396899,0.08704676
23.11828838,14.1454,14.14907,0.9395678,0.08713832
23.11895505,14.1454,14.1509,0.9393847,0.08713832
23.11962173,14.1454,14.1509,0.9392015,0.0871078
23.1202884,14.14601,14.15151,0.9390795,0.08719936
23.12095508,14.14601,14.15151,0.9390184,0.08732145
23.12162175,14.14601,14.15212,0.9388353,0.08732145
23.12228843,14.14601,14.15212,0.9386522,0.08729093
