Zeit,Kanal A,Kanal B,Kanal C,Kanal D
11.02680423,14.28275,14.28885,1.025821,0.1045355
11.02747091,14.2681,14.27115,1.00293,0.08164449
11.02813758,14.29313,14.29618,1.015902,0.09324259
11.02880426,14.30961,14.31815,1.03101,0.1115554
11.02947093,14.27603,14.28458,1.022921,0.1036198
11.03013761,14.25284,14.25528,1.002014,0.08317055
11.03080428,14.27848,14.28092,1.018343,0.1022464
11.03147096,14.29068,14.29923,1.038945,0.1237639
11.03213763,14.26383,14.27726,1.022616,0.1080454
11.03280431,14.18508,14.19973,0.9858381,0.06760469
11.03347098,14.18447,14.1918,0.9768343,0.05661702
11.03413766,14.22842,14.23208,0.9859907,0.06394213
11.03480433,14.26077,14.25894,1.015749,0.08958003
11.03547101,14.22781,14.23147,1.003235,0.07737151
11.03613768,14.24918,14.25345,1.010713,0.08774875
11.03680436,14.30717,14.31327,1.03223,0.1109449
11.03747103,14.31327,14.31571,1.041539,0.1201013
11.03813771,14.28031,14.28275,1.029636,0.1091137
11.03880438,14.25589,14.26749,1.009645,0.09019046
11.03947106,14.29618,14.31632,1.020785,0.102399
11.04013773,14.33647,14.35173,1.037572,0.1190331
11.04080441,14.30534,14.30411,1.033756,0.1161336
11.04147108,14.26505,14.26444,1.013002,0.0959895
11.04213776,14.28031,14.28641,1.020327,0.1033146
11.04280443,14.31083,14.31327,1.039403,0.1223904
11.04347111,14.28702,14.28641,1.042455,0.1246795
11.04413778,14.17165,14.17226,1.001251,0.08118667
11.04480446,14.01416,14.02149,0.8645159,-0.05951654
11.04547113,13.79807,13.82188,0.6742156,-0.2527164
11.04613781,14.07215,14.09474,0.8829813,-0.04013551
11.04680448,14.21377,14.22476,0.9931632,0.0700464
11.04747116,14.24612,14.24612,1.008424,0.08454401
11.04813783,14.30045,14.29374,1.030857,0.1088084
11.04880451,14.3035,14.30289,1.036809,0.1139971
11.04947118,14.27115,14.27664,1.023074,0.09934685
11.05013786,14.27909,14.28092,1.013155,0.09247955
11.05080453,14.31144,14.31083,1.027805,0.1101819
11.05147121,14.3151,14.31205,1.03925,0.1234587
11.05213788,14.27603,14.27481,1.028415,0.1146075
11.05280456,14.25894,14.27176,1.009645,0.09446344
11.05347123,14.31632,14.32792,1.018191,0.1034672
11.05413791,14.34684,14.35234,1.015291,0.1008729
11.05480458,14.25162,14.26077,0.9997253,0.08408619
11.05547126,14.1509,14.16188,0.9789708,0.06073739
11.05613793,14.17104,14.18447,0.9922476,0.07309853
11.05680461,14.25528,14.2681,1.023379,0.102399
11.05747128,14.25894,14.26016,1.023379,0.1014833
11.05813796,14.22842,14.23697,1.004761,0.08149188
11.05880463,14.26566,14.28336,1.018343,0.09721035
11.05947131,14.30534,14.32243,1.029941,0.1118606
11.06013798,14.2974,14.3151,1.029026,0.1152179
11.06080466,14.26016,14.27726,1.020785,0.1072824
11.06147133,14.25162,14.26993,1.010103,0.09537907
11.06213801,14.28946,14.30106,1.021853,0.1062141
11.06280468,14.32243,14.32731,1.037877,0.1230009
11.06347136,14.28763,14.29618,1.037572,0.1234587
11.06413803,14.26077,14.26932,1.023074,0.1094189
11.06480471,14.28763,14.29007,1.021243,0.1086558
11.06547138,14.25833,14.26016,1.012086,0.09782077
11.06613806,14.17165,14.1802,0.9853803,0.06882554
11.06680473,14.14846,14.157,0.9743926,0.05707484
11.06747141,14.26322,14.26566,1.011476,0.09308998
11.06813808,14.32182,14.32243,1.03803,0.1178122
11.06880476,14.28824,14.29313,1.028873,0.1098767
11.06947143,14.23636,14.25406,1.001557,0.08210231
11.07013811,14.23941,14.25711,1.010713,0.09202173
11.07080478,14.27115,14.27909,1.026431,0.1103345
11.07147146,14.24551,14.25467,1.022769,0.1075876
11.07213813,14.20889,14.22049,0.9896533,0.07630326
11.07280481,14.26138,14.27298,0.997131,0.08347577
11.07347148,14.29862,14.31022,1.022616,0.1091137
11.07413816,14.28519,14.29679,1.02872,0.116744
11.07480483,14.24918,14.25772,1.004914,0.09415822
11.07547151,14.2449,14.24979,0.9895006,0.07905018
11.07613818,14.27176,14.28092,1.009339,0.09583689
11.07680486,14.25101,14.2626,1.018343,0.1020938
11.07747153,14.17165,14.18752,0.9962153,0.07889757
11.07813821,14.11671,14.14113,0.978513,0.06058479
11.07880488,14.21133,14.23086,1.015139,0.09629472
11.07947156,14.26016,14.27787,1.037724,0.1201013
11.08013823,14.23575,14.24918,1.026889,0.1091137
11.08080491,14.2211,14.22903,1.003541,0.08408619
11.08147158,14.27298,14.27298,1.019412,0.1001099
11.08213826,14.32975,14.32548,1.032078,0.1156757
11.08280493,14.30839,14.31205,1.015139,0.1025516
11.08347161,14.26566,14.2681,0.9711879,0.05951654
11.08413828,14.30839,14.31083,0.9675253,0.05524356
11.08480496,14.30961,14.31571,1.009339,0.09644732
11.08547163,14.27237,14.27664,1.020022,0.1080454
11.08613831,14.20889,14.21743,0.9972836,0.08454401
11.08680498,14.2272,14.2388,1.006593,0.09064827
11.08747166,14.23941,14.25101,1.016665,0.09888902
11.08813833,14.17531,14.18447,1.008119,0.08805396
11.08880501,14.13991,14.14785,1.001251,0.07828714
11.08947168,14.204,14.21988,1.009492,0.08622268
11.09013836,14.28031,14.29435,1.031315,0.1115554
11.09080503,14.31327,14.32243,1.048102,0.1287999
11.09147171,14.28336,14.2858,1.040471,0.12178
11.09213838,14.26871,14.27115,1.009034,0.09202173
11.09280506,14.29984,14.3035,1.018649,0.1005677
11.09347173,14.30656,14.30472,1.033604,0.1165914
11.09413841,14.25528,14.25894,1.02811,0.1126236
11.09480508,14.23636,14.23575,1.00995,0.09263216
11.09547176,14.29984,14.29313,1.023837,0.1051459
11.09613843,14.31938,14.32426,1.037724,0.1194909
11.09680511,14.27726,14.29862,1.022921,0.1048407
11.09747178,14.23147,14.24307,0.9951471,0.07950799
11.09813846,14.23575,14.23453,1.003388,0.08835918
11.09880513,14.22415,14.22781,1.010255,0.0937004
11.09947181,14.18874,14.19363,1.002014,0.08286534
11.10013848,14.20461,14.21011,0.9942315,0.07096203
11.10080516,14.25467,14.2565,1.013765,0.09095348
11.10147183,14.28275,14.28458,1.036351,0.1156757
11.10213851,14.29862,14.30717,1.039556,0.1190331
11.10280518,14.27787,14.28946,1.025058,0.1042303
11.10347186,14.26077,14.27237,1.006135,0.08759614
11.10413853,14.28336,14.29252,1.022921,0.1057563
11.10480521,14.32365,14.32853,1.037114,0.1194909
11.10547188,14.31022,14.31693,1.028415,0.1097241
11.10613856,14.27115,14.27298,1.003235,0.08607008
11.10680523,14.29435,14.29374,1.013765,0.0982786
11.10747191,14.29984,14.29984,1.03101,0.1147601
11.10813858,14.27542,14.27787,1.025058,0.1078928
11.10880526,14.22598,14.23269,1.000794,0.08225492
11.10947193,14.21377,14.21621,1.001557,0.07981321
11.11013861,14.20461,14.204,1.005982,0.08301795
11.11080528,14.16555,14.16738,1.001862,0.07767671
11.11147196,14.17226,14.18081,0.9954523,0.06928336
11.11213863,14.22964,14.24124,1.008424,0.08484922
11.11280531,14.28336,14.29252,1.029941,0.1106397
11.11347198,14.30778,14.31266,1.044744,0.1286473
11.11413866,14.2913,14.29801,1.044897,0.1284947
11.11480533,14.29923,14.30472,1.018038,0.1010255
11.11547201,14.32304,14.33219,1.021853,0.1048407
11.11613868,14.32792,14.33647,1.033146,0.1161336
11.11680536,14.30228,14.30411,1.025821,0.1088084
11.11747203,14.26871,14.2681,1.007661,0.09110609
11.11813871,14.30167,14.30411,1.023227,0.1089611
11.11880538,14.31938,14.33036,1.038335,0.1257478
11.11947206,14.28031,14.29801,1.025668,0.1107923
11.12013873,14.21438,14.22537,0.9951471,0.07706629
11.12080541,14.18447,14.18935,0.9954523,0.07630326
11.12147208,14.1918,14.19546,1.012849,0.09171651
11.12213876,14.23758,14.2388,1.018343,0.09705774
11.12280543,14.24368,14.25345,1.004761,0.08301795
11.12347211,14.28275,14.28458,1.024142,0.1034672
11.12413878,14.30534,14.30167,1.04627,0.1269686
11.12480546,14.31022,14.31388,1.042913,0.1252899
11.12547213,14.27359,14.28092,1.024295,0.1071298
11.12613881,14.25711,14.26688,0.9934684,0.07752411
11.12680548,14.31632,14.3151,1.015291,0.1020938
11.12747216,14.33036,14.3328,1.032078,0.1185753
11.12813883,14.28275,14.29313,1.010866,0.09736296
11.12880551,14.27726,14.27359,1.003998,0.09202173
11.12947218,14.30717,14.30289,1.017885,0.1059089
11.13013886,14.28946,14.29923,1.023837,0.1110975
11.13080553,14.23269,14.23697,1.005982,0.09339519
11.13147221,14.18081,14.18325,0.9872116,0.0727933
11.13213888,14.20828,14.21682,1.004609,0.08744353
11.13280556,14.28763,14.30167,1.034367,0.1144549
11.13347223,14.27726,14.29252,1.03162,0.1107923
11.13413891,14.22659,14.23697,1.010408,0.09217434
11.13480558,14.25528,14.27115,1.014833,0.09782077
11.13547226,14.29068,14.30228,1.023837,0.107435
11.13613893,14.29252,14.29984,1.014223,0.09812599
11.13680561,14.25284,14.26566,0.9913319,0.07386155
11.13747228,14.28397,14.2913,1.001251,0.08637529
11.13813896,14.31754,14.32365,1.019869,0.1078928
11.13880563,14.30472,14.30717,1.023685,0.1118606
11.13947231,14.27115,14.2681,1.009645,0.09736296
11.14013898,14.2504,14.24857,0.997894,0.0868331
11.14080566,14.27848,14.28885,1.01697,0.1046881
11.14147233,14.28397,14.29374,1.032536,0.1199487
11.14213901,14.2095,14.22232,1.005219,0.09156391
11.14280568,14.13564,14.1454,0.9717983,0.05676962
11.14347236,14.14479,14.15761,0.9898059,0.07309853
11.14413903,14.2388,14.24612,1.029789,0.1127762
11.14480571,14.25345,14.25772,1.023227,0.1060615
11.14547238,14.22964,14.22537,0.9945367,0.07782932
11.14613906,14.28275,14.2797,1.010866,0.09461604
11.14680573,14.31815,14.31999,1.031773,0.1150653
11.14747241,14.31266,14.31876,1.022464,0.1092663
11.14813908,14.2742,14.27726,0.9963679,0.0843914
11.14880576,14.26077,14.26566,0.9891955,0.07691368
