Zeit,Kanal A,Kanal B,Kanal C,Kanal D
15.65352862,14.28458,14.28702,1.027957,0.1045355
15.65419529,14.27115,14.27115,1.024295,0.09919424
15.65486197,14.26627,14.26627,1.023074,0.09736296
15.65552864,14.27664,14.27359,1.022769,0.09629472
15.65619532,14.26993,14.26322,1.010866,0.08286534
15.65686199,14.24368,14.24124,0.9957575,0.06821512
15.65752867,14.20217,14.20461,0.9817177,0.05661702
15.65819534,14.16616,14.1747,0.9843121,0.05890612
15.65886202,14.15029,14.15883,1.003693,0.07782932
15.65952869,14.13808,14.14052,1.004914,0.0796606
15.66019537,14.16616,14.16372,1.003693,0.07996581
15.66086204,14.25528,14.24551,1.020938,0.09797338
15.66152872,14.29862,14.28702,1.027042,0.1048407
15.66219539,14.29068,14.28397,1.021853,0.09934685
15.66286207,14.27115,14.27237,1.017733,0.09110609
15.66352874,14.2626,14.25833,1.013765,0.08637529
15.66419542,14.25284,14.24979,1.009492,0.08454401
15.66486209,14.24673,14.24368,1.006745,0.08133927
15.66552877,14.21133,14.20156,0.9919423,0.06470516
15.66619544,14.19302,14.18386,0.9704248,0.04120376
15.66686212,14.1918,14.1918,0.9743926,0.04776584
15.66752879,14.24979,14.25833,1.007661,0.08332316
15.66819547,14.29984,14.30839,1.009645,0.0843914
15.66886214,14.23819,14.24002,1.008271,0.08301795
15.66952882,14.19118,14.19118,1.003235,0.07950799
15.67019549,14.1863,14.18813,0.9977414,0.07538762
15.67086217,14.24612,14.25284,1.008729,0.08805396
15.67152884,14.26993,14.27237,1.008729,0.08805396
15.67219552,14.24246,14.24246,0.9985045,0.07554023
15.67286219,14.21377,14.21621,0.9864485,0.06104261
15.67352887,14.18813,14.19668,0.9795812,0.05356489
15.67419554,14.16433,14.17043,0.9731718,0.04654499
15.67486222,14.17715,14.17531,0.9844646,0.05692223
15.67552889,14.2333,14.23697,1.025516,0.09904163
15.67619557,14.26932,14.27115,1.026737,0.1010255
15.67686224,14.2797,14.2797,1.022464,0.09675253
15.67752892,14.29068,14.29007,1.019564,0.09385301
15.67819559,14.30045,14.30045,1.011323,0.08561225
15.67886227,14.24612,14.24551,1.007508,0.08149188
15.67952894,14.19057,14.18996,0.9957575,0.06974117
