Zeit,Kanal A,Kanal B,Kanal C,Kanal D
14.05550868,14.27481,14.28214,0.9919423,0.1012086
14.05617536,14.24612,14.25528,0.9920645,0.09861434
14.05684203,14.17959,14.19118,0.9905384,0.0928458
14.05750871,14.15517,14.16921,0.9821755,0.08210231
14.05817538,14.17653,14.1918,0.9617873,0.0600354
14.05884206,14.21255,14.21438,0.9591014,0.05747161
14.05950873,14.25162,14.2449,0.9689293,0.06864241
14.06017541,14.26749,14.26199,0.9788182,0.07926382
14.06084208,14.30045,14.29374,0.9884019,0.08900012
14.06150876,14.3206,14.31815,1.00061,0.1021243
14.06217543,14.31327,14.3151,0.9979246,0.1016665
14.06284211,14.30289,14.30595,0.9934074,0.09837016
14.06350878,14.27359,14.27176,0.9868758,0.0922659
14.06417546,14.21988,14.22598,0.9711879,0.07627274
14.06484213,14.18935,14.1979,0.9486021,0.05338176
14.06550881,14.21682,14.22232,0.9520816,0.0575937
14.06617548,14.26383,14.26749,0.9657551,0.0706263
14.06684216,14.27481,14.26871,0.9654499,0.06772678
14.06750883,14.25467,14.24612,0.9782688,0.07749359
14.06817551,14.27176,14.2742,0.9981077,0.09617263
14.06884218,14.28153,14.29923,1.002014,0.1003235
14.06950886,14.27054,14.29313,0.9989623,0.09830911
14.07017553,14.2565,14.27726,0.9989012,0.09916371
14.07084221,14.24246,14.25711,0.9894396,0.09086192
14.07150888,14.21438,14.22842,0.9583689,0.06009645
14.07217556,14.22415,14.23941,0.9492126,0.05121475
14.07284223,14.24673,14.25406,0.9586131,0.06153095
14.07350891,14.26322,14.26993,0.9728971,0.07673056
14.07417558,14.27664,14.27909,0.9841289,0.08939689
14.07484226,14.2858,14.28824,0.9910267,0.09788182
14.07550893,14.30472,14.31388,0.9963984,0.1038335
14.07617561,14.31876,14.32975,0.9907215,0.09806494
14.07684228,14.3267,14.33586,0.9801611,0.08628373
14.07750896,14.23025,14.23208,0.9712489,0.07529606
14.07817563,14.13442,14.13686,0.9423147,0.0431266
14.07884231,14.17776,14.1863,0.948419,0.04825418
14.07950898,14.23269,14.24124,0.9701502,0.07105359
14.08017566,14.27603,14.27848,0.9879135,0.08921377
14.08084233,14.2974,14.29496,0.9981687,0.09907215
14.08150901,14.2974,14.29557,1.00232,0.1033757
14.08217568,14.30411,14.31449,0.9953607,0.0978513
14.08284236,14.28946,14.29679,0.9908436,0.09406666
14.08350903,14.26505,14.27115,0.9853498,0.08948846
14.08417571,14.22903,14.23147,0.972836,0.07706629
14.08484238,14.2095,14.21194,0.9528751,0.0567391
14.08550906,14.22964,14.23636,0.9531193,0.058021
14.08617573,14.24673,14.24918,0.9710658,0.07660847
14.08684241,14.2565,14.2565,0.9879135,0.09357832
14.08750908,14.25772,14.26016,0.9863875,0.09080088
14.08817576,14.22354,14.2272,0.9805884,0.08158344
14.08884243,14.22781,14.22354,0.9868148,0.08472714
14.08950911,14.27054,14.2681,1.003174,0.1012697
14.09017578,14.27664,14.27664,1.001526,0.1008424
14.09084246,14.22598,14.22842,0.9807105,0.08002686
14.09150913,14.18264,14.19363,0.9577585,0.05734953
14.09217581,14.19546,14.21072,0.9520205,0.05258821
14.09284248,14.22659,14.22903,0.9606885,0.06333171
14.09350916,14.26871,14.26199,0.9758271,0.07950799
14.09417583,14.28702,14.28702,0.9893786,0.09348676
14.09484251,14.30106,14.30717,0.9876083,0.09385301
14.09550918,14.31022,14.3151,0.9875473,0.09553168
14.09617586,14.29068,14.29435,0.9865096,0.09440239
14.09684253,14.27787,14.2742,0.9805884,0.08900012
14.09750921,14.24734,14.2449,0.9687462,0.07627274
14.09817588,14.21804,14.21988,0.9545843,0.05887559
14.09884256,14.1802,14.1863,0.9462215,0.04709437
14.09950923,14.18447,14.18691,0.9549506,0.0547247
14.10017591,14.26688,14.26932,0.9791844,0.08014894
14.10084258,14.28458,14.29068,0.9915761,0.09467708
14.10150926,14.28458,14.28702,0.9984128,0.1017886
14.10217593,14.28824,14.28824,1.000549,0.1034977
14.10284261,14.2797,14.28458,0.9998168,0.1038945
14.10350928,14.25345,14.26871,0.9916372,0.09696618
14.10417596,14.19485,14.20889,0.9711269,0.07666951
14.10484263,14.19302,14.20706,0.9539128,0.05936394
14.10550931,14.21133,14.22903,0.9564766,0.06339274
