Zeit,Kanal A,Kanal B,Kanal C,Kanal D
17.06154618,14.29923,14.31632,1.031162,0.1041387
17.06221286,14.28702,14.2974,1.018191,0.09186912
17.06287953,14.28153,14.28824,1.008729,0.08179709
17.06354621,14.25955,14.26688,1.00232,0.07447198
17.06421288,14.22171,14.23941,0.9946893,0.06623123
17.06487956,14.22537,14.24551,0.9966732,0.06910023
17.06554623,14.25894,14.27542,1.026737,0.1016359
17.06621291,14.25894,14.2742,1.019106,0.09595898
17.06687958,14.22354,14.22842,1.004761,0.08198022
17.06754626,14.2333,14.2333,1.00995,0.08539861
17.06821293,14.31327,14.3151,1.033604,0.1060921
17.06887961,14.3383,14.34684,1.037724,0.1106702
17.06954628,14.33769,14.34684,1.032536,0.1073129
17.07021296,14.32609,14.33097,1.031315,0.1045049
17.07087963,14.30411,14.31083,1.025363,0.09760713
17.07154631,14.28885,14.29618,1.018649,0.09260163
17.07221298,14.27359,14.28946,1.009034,0.08259065
17.07287966,14.26871,14.27726,0.9983518,0.07044317
17.07354633,14.24063,14.23941,0.9899585,0.06098156
17.07421301,14.22903,14.23819,0.9948419,0.06714687
17.07487968,14.26383,14.28153,1.018191,0.09308998
17.07554636,14.27481,14.2858,1.023532,0.1005982
17.07621303,14.2626,14.26749,1.016512,0.09473813
17.07687971,14.24307,14.24673,1.014223,0.09058723
17.07754638,14.27848,14.27664,1.014681,0.08912221
17.07821306,14.34929,14.35539,1.026431,0.0998657
17.07887973,14.34196,14.35112,1.030094,0.1022464
17.07954641,14.32792,14.32792,1.024753,0.09809547
17.08021308,14.29862,14.2974,1.018801,0.09095348
17.08087976,14.26383,14.27726,1.011629,0.08173605
17.08154643,14.24307,14.25406,1.003998,0.07416677
17.08221311,14.23025,14.23819,0.9891955,0.06165303
17.08287978,14.22659,14.24124,0.9946893,0.06861189
17.08354646,14.26016,14.27176,1.03101,0.1040776
17.08421313,14.28702,14.29191,1.038945,0.1109755
17.08487981,14.30595,14.309,1.03574,0.1093273
17.08554648,14.32426,14.31999,1.035588,0.1110975
17.08621316,14.32365,14.32548,1.038335,0.1140886
17.08687983,14.27481,14.28458,1.02109,0.09754609
17.08754651,14.2388,14.23758,0.9985045,0.07502136
17.08821318,14.22232,14.21988,0.9936211,0.06940544
17.08887986,14.27787,14.2797,1.007356,0.08265169
17.08954653,14.28092,14.28702,1.006593,0.08204126
17.09021321,14.2504,14.2504,0.9975888,0.07257966
17.09087988,14.23392,14.22964,0.9901111,0.06391161
17.09154656,14.20706,14.21316,0.9832438,0.0565865
17.09221323,14.21377,14.2272,0.9844646,0.05756318
17.09287991,14.25589,14.27115,1.011781,0.08637529
17.09354658,14.29557,14.29801,1.032383,0.1082285
17.09421326,14.31815,14.31144,1.040166,0.1156757
17.09487993,14.32121,14.31815,1.036046,0.1125015
17.09554661,14.33464,14.33708,1.036351,0.1129288
17.09621328,14.32121,14.32487,1.03513,0.111708
17.09687996,14.26444,14.26016,1.016817,0.0937004
17.09754663,14.21743,14.21682,0.9969784,0.0726407
